"Année","Grande région","Domaine d'activité","Niveau de qualification","Homme","Femme"
"2008","Région lémanique (VD, VS, GE)","Culture, information, sport, loisirs et divertissements","Niveau 3",5700,5553
"2008","Région lémanique (VD, VS, GE)","Culture, information, sport, loisirs et divertissements","Niveau 4",4106,4186
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 1+2",6201,4981
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 3",5674,4690
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 4",5029,4189
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Fabrication et transformation de produits","Niveau 1+2",6121,4740
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Fabrication et transformation de produits","Niveau 3",5577,4587
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Fabrication et transformation de produits","Niveau 4",4809,4164
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de la construction","Niveau 1+2",6047,5463
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de la construction","Niveau 3",5534,4905
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de la construction","Niveau 4",5123,4132
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Mise en service, réglage et maintenance de machines","Niveau 1+2",6601,5134
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Mise en service, réglage et maintenance de machines","Niveau 3",6072,5426
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Mise en service, réglage et maintenance de machines","Niveau 4",5490,4333
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Restauration, arts manuels","Niveau 1+2",6156,X
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Restauration, arts manuels","Niveau 3",5634,4193
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Restauration, arts manuels","Niveau 4",X,X
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","SERVICES","Niveau 1+2",8711,6373
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","SERVICES","Niveau 3",6069,5120
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","SERVICES","Niveau 4",4778,4188
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Définition des buts et de la stratégie de l'entreprise","Niveau 1+2",11078,8373
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Définition des buts et de la stratégie de l'entreprise","Niveau 3",8314,7024( )
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Définition des buts et de la stratégie de l'entreprise","Niveau 4",X,X
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Comptabilité, gestion du personnel","Niveau 1+2",9516,6771
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Comptabilité, gestion du personnel","Niveau 3",5767,5676
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Comptabilité, gestion du personnel","Niveau 4",4952,5183
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Secrétariat, travaux de chancellerie","Niveau 1+2",7316,5945
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Secrétariat, travaux de chancellerie","Niveau 3",5879,5427
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Secrétariat, travaux de chancellerie","Niveau 4",5507,5126
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Autres activités commerciales et administratives","Niveau 1+2",8950,6424
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Autres activités commerciales et administratives","Niveau 3",6577,5549
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Autres activités commerciales et administratives","Niveau 4",5450,5192
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Logistique, tâches d'état-major","Niveau 1+2",9317,8281
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Logistique, tâches d'état-major","Niveau 3",6112,5799
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Logistique, tâches d'état-major","Niveau 4",5071,4627
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Expertises, conseils, vente","Niveau 1+2",9655,7916
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Expertises, conseils, vente","Niveau 3",7016,5784
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Expertises, conseils, vente","Niveau 4",4995,5043
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Achat et vente de produits de base et d'équipement","Niveau 1+2",8588,6588
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Achat et vente de produits de base et d'équipement","Niveau 3",6071,5293
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Achat et vente de produits de base et d'équipement","Niveau 4",5100,4562
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Vente de biens de consommation, vente au détail","Niveau 1+2",7077,4933
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Vente de biens de consommation, vente au détail","Niveau 3",5107,4333
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Vente de biens de consommation, vente au détail","Niveau 4",4408,3993
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Recherche et développement","Niveau 1+2",9314,8784
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Recherche et développement","Niveau 3",7161,6271
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Recherche et développement","Niveau 4",6631,5387
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Analyse, programmation, 'operating'","Niveau 1+2",9444,8137
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Analyse, programmation, 'operating'","Niveau 3",8002,6668
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Analyse, programmation, 'operating'","Niveau 4",4976,5422
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Planifier, construire, réaliser, dessiner","Niveau 1+2",7529,6010
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Planifier, construire, réaliser, dessiner","Niveau 3",6403,5253
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Planifier, construire, réaliser, dessiner","Niveau 4",5876,X
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Transp. de personnes et de marchandises, communications","Niveau 1+2",5298,5504
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Transp. de personnes et de marchandises, communications","Niveau 3",5808,5409
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Transp. de personnes et de marchandises, communications","Niveau 4",5167,4569
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Services de sécurité, de surveillance","Niveau 1+2",9267,X
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Services de sécurité, de surveillance","Niveau 3",6578,5500
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Services de sécurité, de surveillance","Niveau 4",5067,4626
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités médicales, sociales et dans le domaine des soins","Niveau 1+2",7602,6360
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités médicales, sociales et dans le domaine des soins","Niveau 3",6133,5474
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités médicales, sociales et dans le domaine des soins","Niveau 4",4682,4582
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Soins corporels, nettoyage des vétements","Niveau 1+2",X,3652
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Soins corporels, nettoyage des vétements","Niveau 3",X,3238
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Soins corporels, nettoyage des vétements","Niveau 4",X,3915
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Nettoyage et hygiéne publique","Niveau 1+2",5757,4755
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Nettoyage et hygiéne publique","Niveau 3",5606,4271
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Nettoyage et hygiéne publique","Niveau 4",4367,4027
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités pédagogiques","Niveau 1+2",7714,6845
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités pédagogiques","Niveau 3",6760,6164
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités pédagogiques","Niveau 4",X,4874
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 1+2",5261,4472
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 3",4329,4025
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 4",3766,3851
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Culture, information, sport, loisirs et divertissements","Niveau 1+2",8860,7531
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Culture, information, sport, loisirs et divertissements","Niveau 3",6190,5570
"2008","Espace Mittelland (BE, FR, SO, NE, JU)","Culture, information, sport, loisirs et divertissements","Niveau 4",4336,4324
"2008","Suisse du Nord-Ouest (BS, BL, AG)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 1+2",6653,5365
"2008","Suisse du Nord-Ouest (BS, BL, AG)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 3",5874,4908
"2008","Suisse du Nord-Ouest (BS, BL, AG)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 4",5155,4155
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Fabrication et transformation de produits","Niveau 1+2",6575,5119
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Fabrication et transformation de produits","Niveau 3",5917,4825
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Fabrication et transformation de produits","Niveau 4",5023,4127
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités de la construction","Niveau 1+2",6587,6088
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités de la construction","Niveau 3",5759,5058
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités de la construction","Niveau 4",5265,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Mise en service, réglage et maintenance de machines","Niveau 1+2",6814,5603
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Mise en service, réglage et maintenance de machines","Niveau 3",6127,5146
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Mise en service, réglage et maintenance de machines","Niveau 4",5323,4386
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Restauration, arts manuels","Niveau 1+2",X,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Restauration, arts manuels","Niveau 3",X,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Restauration, arts manuels","Niveau 4",X,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","SERVICES","Niveau 1+2",9046,6541
"2008","Suisse du Nord-Ouest (BS, BL, AG)","SERVICES","Niveau 3",6322,5497
"2008","Suisse du Nord-Ouest (BS, BL, AG)","SERVICES","Niveau 4",4731,4322
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Définition des buts et de la stratégie de l'entreprise","Niveau 1+2",13690,12084
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Définition des buts et de la stratégie de l'entreprise","Niveau 3",8280,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Définition des buts et de la stratégie de l'entreprise","Niveau 4",X,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Comptabilité, gestion du personnel","Niveau 1+2",10024,7177
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Comptabilité, gestion du personnel","Niveau 3",7321,6120
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Comptabilité, gestion du personnel","Niveau 4",X,4691
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Secrétariat, travaux de chancellerie","Niveau 1+2",7553,6130
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Secrétariat, travaux de chancellerie","Niveau 3",6465,6065
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Secrétariat, travaux de chancellerie","Niveau 4",5200,5200
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Autres activités commerciales et administratives","Niveau 1+2",8378,6315
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Autres activités commerciales et administratives","Niveau 3",6449,5488
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Autres activités commerciales et administratives","Niveau 4",4756,5171
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Logistique, tâches d'état-major","Niveau 1+2",8355,7587
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Logistique, tâches d'état-major","Niveau 3",6024,5523
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Logistique, tâches d'état-major","Niveau 4",5092,4198
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Expertises, conseils, vente","Niveau 1+2",9858,6423
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Expertises, conseils, vente","Niveau 3",7639,6090
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Expertises, conseils, vente","Niveau 4",X,4787
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Achat et vente de produits de base et d'équipement","Niveau 1+2",8972,7659
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Achat et vente de produits de base et d'équipement","Niveau 3",6966,5814
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Achat et vente de produits de base et d'équipement","Niveau 4",X,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Vente de biens de consommation, vente au détail","Niveau 1+2",7908,5083
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Vente de biens de consommation, vente au détail","Niveau 3",6130,4525
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Vente de biens de consommation, vente au détail","Niveau 4",4571,4301
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Recherche et développement","Niveau 1+2",10148,10385
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Recherche et développement","Niveau 3",7757,7368
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Recherche et développement","Niveau 4",6933,6462
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Analyse, programmation, 'operating'","Niveau 1+2",9417,9018
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Analyse, programmation, 'operating'","Niveau 3",7437,6530
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Analyse, programmation, 'operating'","Niveau 4",5673,5342
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Planifier, construire, réaliser, dessiner","Niveau 1+2",8014,6500
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Planifier, construire, réaliser, dessiner","Niveau 3",6659,5499
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Planifier, construire, réaliser, dessiner","Niveau 4",X,4615
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Transp. de personnes et de marchandises, communications","Niveau 1+2",5491,5152
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Transp. de personnes et de marchandises, communications","Niveau 3",5515,5110
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Transp. de personnes et de marchandises, communications","Niveau 4",4939,4445
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Services de sécurité, de surveillance","Niveau 1+2",8696,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Services de sécurité, de surveillance","Niveau 3",7332,6994
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Services de sécurité, de surveillance","Niveau 4",5079,4583
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités médicales, sociales et dans le domaine des soins","Niveau 1+2",7773,6120
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités médicales, sociales et dans le domaine des soins","Niveau 3",6314,5624
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités médicales, sociales et dans le domaine des soins","Niveau 4",4600,4605
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Soins corporels, nettoyage des vétements","Niveau 1+2",X,3784
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Soins corporels, nettoyage des vétements","Niveau 3",X,3561
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Soins corporels, nettoyage des vétements","Niveau 4",X,3797
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Nettoyage et hygiéne publique","Niveau 1+2",5733,5118
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Nettoyage et hygiéne publique","Niveau 3",5393,4457
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Nettoyage et hygiéne publique","Niveau 4",4254,3954
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités pédagogiques","Niveau 1+2",8758,7652
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités pédagogiques","Niveau 3",6614,5816
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités pédagogiques","Niveau 4",X,X
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 1+2",5001,4437
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 3",4462,4124
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Activités de l'hôtellerie-restauration, économie domestique","Niveau 4",4022,4003
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Culture, information, sport, loisirs et divertissements","Niveau 1+2",6884,5987
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Culture, information, sport, loisirs et divertissements","Niveau 3",6272,5709
"2008","Suisse du Nord-Ouest (BS, BL, AG)","Culture, information, sport, loisirs et divertissements","Niveau 4",3813,3764
"2008","Zurich (ZH)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 1+2",6914,5674
"2008","Zurich (ZH)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 3",5835,4881
"2008","Zurich (ZH)","ACTIVITES PROCHES DE LA PRODUCTION","Niveau 4",5062,4230
"2008","Zurich (ZH)","Fabrication et transformation de produits","Niveau 1+2",6525,5341
"2008","Zurich (ZH)","Fabrication et transformation de produits","Niveau 3",5731,4754
"2008","Zurich (ZH)","Fabrication et transformation de produits","Niveau 4",4821,4218
"2008","Zurich (ZH)","Activités de la construction","Niveau 1+2",6807,5781
"2008","Zurich (ZH)","Activités de la construction","Niveau 3",5666,5101
"2008","Zurich (ZH)","Activités de la construction","Niveau 4",5242,4117
"2008","Zurich (ZH)","Mise en service, réglage et maintenance de machines","Niveau 1+2",7269,6500
"2008","Zurich (ZH)","Mise en service, réglage et maintenance de machines","Niveau 3",6136,5220
"2008","Zurich (ZH)","Mise en service, réglage et maintenance de machines","Niveau 4",5455,4430
"2008","Zurich (ZH)","Restauration, arts manuels","Niveau 1+2",X,X
